,index,text,label
636,636,Then I sank--knew 'twas quite a foredone thing,1
637,637,"The banished Quakers, who were found again",1
638,638,"host awaited his fixed will, perceiving the wonder, the hero's",1
639,639,"Lu.        I know no morne but my ALEXIS ray,",1
640,640,"To recommend cool Zephyr, and made ease",1
641,641,"But still the preaching cant forbear,",1
642,642,"Unseen she came, and burst the golden band;",1
643,643,"And the tongue of the lady tho' flippant and strong,",1
644,644,The hopeless longing of the day.,1
645,645,I have dreamt of the virgin impure;,1
646,646,"O'er the land of the free, and the home of the brave?",1
647,647,"broken in many waters, seeing that there was no continual",1
648,648,"Or alter others' destinies,",1
649,649,Advantage to the Many:  that we name,1
650,650,"A void--a blank--where none preside or dwell,",1
651,651,"French and thoroughbred, proud and sweet,",1
652,652,"That he, and, failing him, his next of kin,",1
653,653,Through hill and valley every breeze,1
654,654,Which once belonged to your dead son--or something,1
655,655,"So stood the war, till Hector’s matchless might,",1
656,656,attention.,1
657,657,Where will the halting be?,1
658,658,"And if you love me, shed no tear;",1
659,659,Thine are the dim blue hills more fair than they.,1
660,660,"""Here's a stanza",1
661,661,"Bend their heads to the hurt of the helpless,",1
662,662,"After the precious and bright beaming stones,",1
663,663,"Ay, and the light doth dim,",1
664,664,Possession's Anguish,1
665,665,"Filled the pipe with bark of willow,",1
666,666,"""Now what in the devil would I care?""",1
667,667,To youthful hearts to wander anywhere.,1
668,668,"The sweet kiss with tobacco bedewed,",1
669,669,"I'm sure you'll like.  The charge is fair,",1
670,670,Slow and painful was the progress.,1
671,671,Is sacrifice!,1
672,672,"And spirit pauseth in the heart,",1
673,673,He had a colt's first instant of the whip.,1
674,674,"Charge, counter-charge, war to the paper-knife.",1
675,675,I cannot say the answer to all that;,1
676,676,In wealth and grandeur each with other vies:,1
677,677,"And downward, how weaken'd, how darken'd, how pain'd!",1
678,678,De un mundo que se derrumba:,1
679,679,scurrying toward them.,1
680,680,"Long tracks of gore their scatter'd flight betray'd,",1
681,681,"With faultring hams hauing got twixt the sheetes,",1
682,682,"More heavy was Thy burthen,",1
683,683,"(Not but wut _I_ hate Slavery in th' abstract, stem to starn,--",1
684,684,"And, gazing on his ghastly face,",1
685,685,"In the sky,",1
686,686,"Sometimes the shade, which for their own defence",1
687,687,"Flits but shows a smiling face,",1
688,688,A mighty one:  Aldobranlesco's name,1
689,689,"_They do not set the house on fire_."" }",1
690,690,vassal Einar became.  He followed King Magnus and his co-regent,1
691,691,The Greeks had genius--'twas a gift,1
692,692,But under her banner I live for her honour.,1
693,693,"Oft he confessed; and with each mutinous thought,",1
694,694,"His glorious course, rejoicing earth and sky,",1
695,695,"They hear the sound, but yet seem loath to go;",1
696,696,Ye grouse that crap the heather bud;,1
697,697,"As a better part of the past appears,",1
698,698,They struck with the strained oars' flash and dip.,1
699,699,And reddening Phoebus lifts his golden fire;--,1
700,700,"""O Goody,"" she cried, ""what are you doing?""",1
701,701,"Are wandering in the wood distressed,",1
702,702,"Or a man-child, has wet shoes on his feet",1
703,703,"In pale contented sort of discontent,",1
704,704,Is strangely inconsistent--seems to me,1
705,705,"Be blessed, and farewell.",1
706,706,"The surge of the battle near,",1
707,707,"'Twas I, I say, against my will,",1
708,708,"Thy will distinctly, utter forth the wish,",1
709,709,"To punish, from their deep foundations rise",1
710,710,"Let all the past, be dead and past,",1
711,711,"And across the beam was shattered,",1
712,712,"With many a seat and couch supplied,",1
713,713,"colossal supports of the roof of the catacombs, and was backed by",1
714,714,"Melodious part, such concord is in Heav'n.",1
715,715,"As moral lecturer, the foe",1
716,716,The sword of Satan with steep force to smite,1
717,717,"And sons of Vikings, exiled from your throne.",1
718,718,"With fixed heed, suspense and motionless,",1
719,719,"Oh, those days they were palmy, and never again",1
720,720,"There was a young lady of Corsica,",1
721,721,"The nightingale then ceased her lay,",1
722,722,"I do this uncouth work and wondrous feat,",1
723,723,With milk-white arms up-binding golden clouds,1
724,724,"Lampadas igniferas manibus retinentia dextris(391),--",1
725,725,"By noon, and disembarked upon her land.",1
726,726,He tried to raise the blade;,1
727,727,Did Beanstán’s Son perform to thee;,1
728,728,Then told the Aleman the tale by song,1
729,729,"Meekly said,",1
730,730,"And words of gladness uttered. ""Oh, forgive,""",1
731,731,"With fiery eyes the hideous crew,",1
732,732,"Whose leaves or white or dusky never change,",1
733,733,"Alone on a wide, wide sea:",1
734,734,Trips down the hall. Behold the throng,1
735,735,"And I turned away to thee,",1
736,736,Mirth and youth and warm desire!,1
737,737,"It makes each leaf a tambourine,",1
738,738,"There to win me gold and silver.""",1
739,739,"Flesh of her flesh they were, spirit of her spirit,",1
740,740,"And minstrels, in such raiment as is meet",1
741,741,And all the shifting comedy. Be grave!,1
742,742,"Thy feeble age; when, towards the vault of heaven,",1
743,743,Nor for my lands so broad and fair;,1
744,744,Full forests and waters cool.,1
745,745,"Or whether Jove in pity to mankind,",1
746,746,"Coom de Deutschers, knockin' down,",1
747,747,I thank you for your courtesy and frankness.,1
748,748,And very much unlike what people write.,1
749,749,For a bite at a golden pippin.,1
750,750,"There, deep in Durham's Gothic shade,",1
751,751,Around me stretchest homely Thou.,1
752,752,From dream to dream and rhyme to rhyme I have ranged,1
753,753,"And, as I live, you will see my hexameters hopping before you.",1
754,754,"Princedoms, and Dominations ministrant",1
755,755,And bade them with the message / to Siegfried's land to fare.,1
756,756,"One morn as I sat looking on the sea,",1
757,757,But O the road was very hard,1
758,758,leporemque laesum Gallici canis dente,1
759,759,"Of time the eternal, ere we had a birth.",1
760,760,"England prescribe, I know, that we ought to have",1
761,761,"The kings invoke Thy holy name,",1
762,762,In that while had Hagen / all that treasure ta'en.,1
763,763,"""Weird triads tell us that our nature knows",1
764,764,on board his own ship or among his friends when the days of his,1
765,765,And fly the faults with which we did offend.,1
766,766,But you'll think of scant croppings,1
767,767,All that of lifelike horses have.  So grew,1
768,768,"The instructive vision pass'd away,",1
769,769,For I am myself this excellent man.,1
770,770,"I, so star-weary, over-warred,",1
771,771,"Where'er he go, where'er he ride,",1
772,772,"And next, in furry coat embost",1
773,773,#NAME?,1
774,774,"From Earth wee came, to Earth wee must returne,",1
775,775,Colours go and colours come.,1
776,776,Against whose sweet Repose thou dost prevail:,1
777,777,Were hovering over the harp strings,1
778,778,The Women at their Doors,1
779,779,Yo hevn’t much longer to wait,1
780,780,"uirginitas non tota tua est, ex parte parentum est,",1
781,781,"Giue milke for food, and wool to make us coates.",1
782,782,It moves us not. Great God! I'd rather be,1
783,783,beatified hour?,1
784,784,Of youth's desire; remap my chart's demesne,1
785,785,"Be strong, my heart, to know the worst!",1
786,786,"Her seed shall bruise thy head, thou bruise his heel.",1
787,787,Death stalks beside them; that his shadow falls,1
788,788,Thence leads the Monarch to a nobler Chair;,1
789,789,"Whether sinking as the rain sinks,",1
790,790,"As one he stood escap't from cruel fight,",1
791,791,"Sleep on, my Love, in thy cold bed",1
792,792,"These vanish'd joys must Moeris now deplore,",1
793,793,"And ""Hide! oh, hide!"" the monks all cried,",1
794,794,Seventy times as high as the moon;,1
795,795,"But every mountain now hath found a tongue,",1
796,796,What thousands from your tribes are lost.,1
797,797,"Then (lastly) July comes, and she",1
798,798,"Aiming, Meriones his splendid lance",1
799,799,Over the stones where the fountain broke.,1
800,800,There in the cold clear well,1
801,801,Where is this blessed Babe,1
802,802,But no daat a’th’ noises wur nobbut a sham;,1
803,803,Softly shone our tiny bark,1
804,804,The homilies of Yorick.,1
805,805,"New fields to conquer, and time's on the wing.",1
806,806,"Like lotus to my veins,",1
807,807,boyhood. I want to take it down where the smoke cannot reach,1
808,808,"Her hair was twined with vine leaves thro' the gold,",1
809,809,I set her on my pacing steed,1
810,810,She paused awhile where larches flame,1
811,811,Smote with the sword; and from the shoulder-point,1
812,812,"See the face of Laughing Water,",1
813,813,"And they served the Lord Primate on bended knee,",1
814,814,Between them and the sun.,1
815,815,Beyond thy ken toward some reef of Fate,1
816,816,"And bade let loose a gallant stag,",1
817,817,The easy lock,1
818,818,The sages sat about us,1
819,819,"Among the crowd of revellers, and broken",1
820,820,"Nor a scrap, nor a morsel would e'er chance to waste.",1
821,821,"Which a spring in a meadow bubbles and fills,",1
822,822,But it struck _me_ as being extremely ludicrous.,1
823,823,"""The slavery question aint no ways bewilderin',",1
824,824,"against the universe,",1
825,825,"We sing up a little louder,",1
826,826,Canto XLVIII. The Asur’s Death.,1
827,827,"But nobody answers this bell!""",1
828,828,"But you have won a hundred fights,",1
829,829,These in their wrath were eager to destroy,1
830,830,“Wouldst thou betray me? wouldst thou to myself,1
831,831,And make my bed against the sun,1
832,832,"""Who art my life itself?--No, no--",1
833,833,"him, or where he may be found, let them bring him back again",1
834,834,Rising from the smouldering braziers,1
835,835,"Yet well the Muse portrays, in fancied scenes,",1
836,836,The little loves that I've forgot.,1
837,837,Had paid him very large.,1
838,838,Here if Beauty be their dower:,1
839,839,And bright were the lives they gave for us;,1
840,840,He findeth it through worship--wrought by work--,1
841,841,And fears as eminent above the lot,1
842,842,"live in Pylos, the land of sheep; he was rich and owned a great",1
843,843,Could it be so?  My heart stood still.,1
844,844,"determined, if he ever regained his allowance, to hold it only by",1
845,845,That 'twere a pleasure now to feel it.,1
846,846,"Your God, or mine?  I'd make you laugh",1
847,847,Where crystal columns send forth slender shafts,1
848,848,"rubied nectar flows.""]",1
849,849,"Where I would rise up stanch and strong,",1
850,850,"In on the lists, and there unlaced my casque",1
851,851,And gave it the merry roving eye,1
852,852,Your vital powers begin to fail;,1
853,853,"welcomed, {*} ere the black cloud of death overshadowed us.",1
854,854,And distant salutation passed,1
855,855,Fur he had tied the lines onto,1
856,856,"But then it hangs awry.""",1
857,857,"The lingering clouds, rolling, rolling,",1
858,858,Sweet wine of youth; gave up the years to be,1
859,859,"You are my sceptre, crown and all.",1
860,860,"But, Hector! to the city thou depart;",1
861,861,Let me rest in peace and slumber.,1
862,862,"As paramours, ne never shal no mo.",1
863,863,"She drove in the dark to leeward,",1
864,864,"Of the rain and sunlight born,",1
865,865,They may dalk of anciendt hishdory,1
866,866,They give us chaff for grain.,1
867,867,"To shape consoling speech from soothing thought,",1
868,868,Lest his former instincts weaken;,1
869,869,All creation slept and smiled.,1
870,870,And a good man to want her?,1
871,871,"Well, you may not read it in a book,",1
872,872,And wore my feelings out before,1
873,873,huntress.,1
874,874,Unseen the grand result remains!,1
875,875,"Needeth some other champion, not for the sake",1
876,876,Most perilous--how 'scape the Norman's eye?,1
877,877,At the great circus on the green;,1
878,878,Let him be fined ten shillings for contempt.,1
879,879,"At once spears, shafts, and swords, his corslet bore",1
880,880,Impetuous Sarjú(628) roars along,1
881,881,"From the Cliff where She lay in the Sun,",1
882,882,I hope he wont bring with him lord London---;,1
883,883,"I knew of the eagle souls that flew high in the sunlight,",1
884,884,"Not a drop of her blood was human,",1
885,885,"Speed no more ignorant, more predestined flight,",1
886,886," The ants are a people not strong, yet they prepare their meat in",1
887,887,Are not half known till they depart!,1
888,888,I didn' come here to stay.,1
889,889,"suffering, spawning and dying--but what it is",1
